idx,op,name,ne0,ne1,ne2,ne3,us
773,REPEAT,node_773,144,144,24,36,2532
774,GET_ROWS,node_774,24,20736,1,1,238
775,RESHAPE, (reshaped),24,144,144,1,1
776,PERMUTE, (reshaped) (permuted),144,144,24,1,1
777,CPY, (reshaped) (permuted) (copy),144,144,24,1,188
778,ADD,node_778,144,144,24,36,6438
779,SOFT_MAX,node_779,144,144,24,36,9409
780,MUL_MAT,node_780,32,144,24,36,8264
781,PERMUTE, (permuted),32,24,144,36,3
782,CONT, (permuted) (cont),32,24,144,36,1371
783,RESHAPE, (permuted) (cont) (reshaped),768,144,36,1,1
784,MUL_MAT,node_784,768,144,36,1,13197
785,ADD,bb.layers.2.blocks.3.attn,768,144,36,1,201
786,RESHAPE,bb.layers.2.blocks.3.attn (reshaped),9216,12,6,6,1
787,PERMUTE,bb.layers.2.blocks.3.attn (reshaped) (permuted),9216,6,12,6,0
788,CONT,bb.layers.2.blocks.3.attn (reshaped) (permuted) (cont),9216,6,12,6,806
789,RESHAPE,bb.layers.2.blocks.3.attn (reshaped) (permuted) (cont) (reshape,768,72,72,1,1
790,ROLL,node_790,768,72,72,1,626
791,RESHAPE, (reshaped),768,72,72,1,0
792,VIEW, (reshaped) (view),768,64,64,1,0
793,CONT, (reshaped) (view) (cont),768,64,64,1,348
794,RESHAPE, (reshaped) (view) (cont) (reshaped),768,4096,1,1,0
795,ADD, (reshaped) (view) (cont) (reshaped) (view),768,4096,1,1,557
796,NORM,node_796,768,4096,1,1,702
797,MUL,node_797,768,4096,1,1,201
798,ADD,bb.layers.2.blocks.3.norm2,768,4096,1,1,112
799,MUL_MAT,node_799,3072,4096,1,1,39321
800,ADD,node_800,3072,4096,1,1,2921
801,UNARY, (view),3072,4096,1,1,5324
802,MUL_MAT,node_802,768,4096,1,1,44121
803,ADD,bb.layers.2.blocks.3.mlp,768,4096,1,1,394
804,ADD,bb.layers.2.blocks.3,768,4096,1,1,1077
805,NORM,node_805,768,4096,1,1,660
806,MUL,node_806,768,4096,1,1,84
807,ADD,bb.layers.2.blocks.4.norm1,768,4096,1,1,64
808,RESHAPE,bb.layers.2.blocks.4.norm1 (reshaped),768,64,64,1,1
809,PAD,node_809,768,72,72,1,2084
810,RESHAPE, (reshaped),9216,6,12,6,1
811,PERMUTE, (reshaped) (permuted),9216,12,6,6,0
812,CONT, (reshaped) (permuted) (cont),9216,12,6,6,1466
813,RESHAPE, (reshaped) (permuted) (cont) (reshaped),768,144,36,1,1
814,MUL_MAT,node_814,2304,144,36,1,37741
815,ADD,node_815,2304,144,36,1,2445
816,RESHAPE, (reshaped),32,24,3,5184,1
817,PERMUTE, (reshaped) (permuted),32,24,5184,3,0
818,CONT, (reshaped) (permuted) (cont),32,24,5184,3,5838
819,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,2
820,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,0
821,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,24,36,1
822,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,24,36,2317
823,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,1
824,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,0
825,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,36,1
826,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,0
827,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,0
